"GPA","Number_Of_Professional_Connections","Major","Graduation_Year","Height","Number_Of_Credits","Number_Of_Parking_Tickets","HP","GC","predEarnings"
2.79,2,"Vocational",1972,67.75,121,1,135.5,238612,13274.6236857143
2.32,5,"Vocational",2002,67.66,121,0,338.3,242242,13232.663672619
2.84,16,"Vocational",1961,68.03,125,0,1088.48,245125,13281.0724714286
1.87,9,"Vocational",1997,63.87,123,1,574.83,245631,13192.9660166667
2.46,17,"Vocational",1964,66.67,123,0,1133.39,241572,13246.5423523426
2.5,5,"Vocational",1982,67.2,123,0,336,243786,13249.3004950597
2.59,7,"Vocational",1983,64.52,120,1,451.64,237960,13258.5653067063
2.19,11,"Vocational",1975,70.9,123,0,779.9,242925,13220.1849928572
2.41,38,"Vocational",1999,67.02,121,1,2546.76,241879,13241.5433523809
2.48,13,"Vocational",1992,66.25,120,1,861.25,239040,13250.7875738095
2.75,14,"Vocational",1996,68.71,120,0,961.94,239520,13270.7080931973
2.39,9,"Vocational",2007,66.13,127,0,595.17,254889,13239.9412166667
2.19,30,"Vocational",1979,63.92,121,1,1917.6,239459,13225.3656845238
2.48,3,"Vocational",1986,68.41,123,3,205.23,244278,13250.3562047619
2.17,20,"Vocational",2010,65.32,122,1,1306.4,245220,13218.4144095238
2.47,34,"Vocational",1966,68.94,122,0,2343.96,239852,13245.1989928571
2.78,4,"Vocational",1963,70.94,121,1,283.76,237523,13277.4158902381
2.68,4,"Vocational",1997,67.61,123,0,270.44,245631,13267.2082595238
2.94,10,"Vocational",1977,66.61,122,0,666.1,241194,13291.3919166283
2.79,32,"Vocational",1985,67,121,1,2144,240185,13277.3618109524
1.86,1,"Vocational",2009,64.47,120,1,64.47,241080,13196.3479523809
2.08,0,"Vocational",1994,69.15,120,1,0,239280,13210.7452809524
2.67,34,"Vocational",1999,66.52,126,3,2261.68,251874,13266.8038885715
2.44,16,"Vocational",1998,69.06,121,1,1104.96,241758,13247.544322449
3.06,26,"Vocational",1985,68.49,125,0,1780.74,248125,13299.7651095238
3.19,12,"Vocational",1992,67.49,122,1,809.88,243024,13315.8478761905
2.7,7,"Vocational",2002,68.78,124,0,481.46,248248,13269.9853361905
2.48,3,"Vocational",1969,67.43,121,0,202.29,238249,13248.2139261905
2.5,6,"Vocational",2009,65.64,122,1,393.84,245098,13248.6501285714
2.1,0,"Vocational",1989,69.49,123,0,0,244647,13209.0128797619
2.56,16,"Vocational",1986,68.32,128,2,1093.12,254208,13256.3573142857
1.98,1,"Vocational",2007,67.48,132,1,67.48,264924,13174.3815428571
3.09,75,"Vocational",1974,64.93,122,1,4869.75,240828,13300.3274833333
1.64,28,"Vocational",1992,64.98,120,2,1819.44,239040,13169.8736177778
2.15,12,"Vocational",1997,67.68,121,0,812.16,241637,13216.5490539683
2.05,52,"Vocational",1970,68.44,128,0,3558.88,252160,13197.5923809524
1.88,12,"Vocational",1975,67.6,122,2,811.2,240950,13194.6100809524
2.87,4,"Vocational",2014,65.2,121,1,260.8,243694,13282.7169047619
3.03,51,"Vocational",2015,68.51,120,2,3494.01,241800,13298.3038071429
2.13,37,"Vocational",1966,71.61,120,1,2649.57,235920,13219.826152381
2.79,1,"Vocational",1979,68.03,123,0,68.03,243417,13274.5770244048
3.07,8,"Vocational",2010,65.26,122,1,522.08,245220,13300.5108261905
2.67,19,"Vocational",2014,67.61,124,0,1284.59,249736,13264.2446583333
2.07,25,"Vocational",1992,68.33,121,1,1708.25,241032,13210.7028357143
2.47,12,"Vocational",1990,67.47,120,0,809.64,238800,13250.1651561905
2.43,19,"Vocational",1972,71.72,124,2,1362.68,244528,13245.8749261905
1.53,7,"Vocational",1966,67.88,120,2,475.16,235920,13168.0479876191
2.65,30,"Vocational",2006,65.28,123,0,1958.4,246738,13257.1665514286
2.48,14,"Vocational",1983,70.61,128,0,988.54,253824,13246.8548119048
2.3,25,"Vocational",1961,68.54,121,5,1713.5,237281,13228.3655323129
2.5,0,"Vocational",2007,67.46,122,2,0,244854,13244.483447381
2.67,13,"Vocational",1975,64.66,121,1,840.58,238975,13266.1623202381
2.72,1,"Vocational",1972,68.93,120,1,68.93,236640,13270.6878904762
2.84,15,"Professional",1974,67.64,122,1,1014.6,240828,11719.7511129365
1.71,23,"Professional",2003,72.11,121,0,1658.53,242363,11819.6640071429
2.42,29,"Professional",2006,66.33,122,1,1923.57,244732,11758.0293452381
3.02,10,"Professional",1977,67.76,122,3,677.6,241194,11704.0336547619
2.34,34,"Professional",1993,69.71,121,2,2370.14,241153,11765.0810047619
1.94,52,"Professional",1971,70.15,124,1,3647.8,244404,11805.2499071429
2.6,13,"Professional",1966,69.33,120,0,901.29,235920,11744.1908031204
2.18,18,"Professional",1991,69.53,125,1,1251.54,248875,11780.9664125
2.27,10,"Professional",1998,72.2,121,1,722,241758,11771.9180981685
2.57,70,"Professional",1976,70.04,121,0,4902.8,239096,11738.7230428571
2.53,0,"Professional",1972,68.45,122,0,0,240584,11749.4971111735
3.08,14,"Professional",1992,67.4,120,2,943.6,239040,11692.752352381
2.26,37,"Professional",1980,65.91,121,2,2438.67,239580,11772.3962952381
2.42,0,"Professional",1970,67.96,121,2,0,238370,11759.6608013095
1.85,33,"Professional",1987,69.06,121,1,2278.98,240427,11814.6553880953
2.93,14,"Professional",1999,67.02,122,0,938.28,243878,11709.9733357143
1.9,7,"Professional",1999,69.35,122,0,485.45,243878,11807.4595785714
2.56,3,"Professional",1963,67.52,120,1,202.56,235560,11746.2080295482
2.55,8,"Professional",1997,67.59,122,5,540.72,243634,11743.2696190476
2.71,75,"Professional",1978,67.06,127,2,5029.5,251206,11721.12095
2.54,7,"Professional",2007,69.67,124,0,487.69,248868,11746.0046733333
2.34,4,"Professional",1985,65.47,120,0,261.88,238200,11766.9114375057
2.91,6,"Professional",2006,65.58,120,2,393.48,240720,11713.1247642857
2.32,1,"Professional",1972,68.57,122,0,68.57,240584,11770.6257854762
1.64,14,"Professional",1977,69.9,125,1,978.6,247125,11832.3490082143
2.59,21,"Professional",2011,67.08,120,2,1408.68,241320,11741.8546452381
2.77,6,"Professional",1977,68.14,121,1,408.84,239217,11720.8318012698
2.07,12,"Professional",1969,65.24,120,1,782.88,236280,11796.0496478572
2.06,19,"Professional",2004,63.59,124,2,1208.21,248496,11790.2407190476
2.66,11,"Professional",1965,70.09,121,1,770.99,237765,11733.3175843538
2.28,16,"Professional",1993,69.76,122,1,1116.16,243146,11771.4813871429
2.47,26,"Professional",1984,64.07,122,0,1665.82,242048,11748.5917485714
2.3,9,"Professional",1968,69.49,121,0,625.41,238128,11770.7684047619
2.69,36,"Professional",2010,70.02,127,1,2520.72,255270,11730.3359833333
2.39,2,"Professional",1983,72.55,121,2,145.1,239943,11763.5942952381
2.64,26,"Professional",1995,67.98,125,0,1767.48,249375,11738.2051238095
3.08,107,"Professional",1972,67.46,120,1,7218.22,236640,11707.6610095238
2.36,16,"Professional",1970,68.57,122,0,1097.12,240340,11765.0168988095
2.33,41,"Professional",1962,66.89,128,1,2742.49,251136,11758.2423738096
2.89,17,"Professional",1996,68.02,122,0,1156.34,243512,11714.6582238095
3.28,2,"Professional",1997,66.08,122,1,132.16,243634,11675.8428285715
1.91,40,"Professional",2014,67.65,120,0,2706,241680,11799.2157952381
2.13,46,"Professional",2012,65.68,121,1,3021.28,243452,11779.6077404762
3.23,4,"Professional",1981,68.21,122,2,272.84,241682,11678.6809547619
2.44,9,"Professional",1976,65.98,125,0,593.82,247000,11752.6732708334
3.01,10,"Professional",1987,67.58,121,0,675.8,240427,11698.1109095238
2.14,12,"Professional",1972,67.06,122,0,804.72,240584,11782.8660380952
1.79,55,"Professional",1986,65.79,121,0,3618.45,240306,11813.805402381
2.2,3,"Professional",2002,69.44,123,1,208.32,246246,11779.2593166667
2.43,4,"Professional",1974,70.89,124,1,283.56,244776,11757.4940928571
2.52,7,"Professional",1996,69.86,121,1,489.02,241516,11748.3005809524
3.01,14,"Professional",1963,68.06,129,0,952.84,253227,11703.8004404762
2.61,5,"Professional",2010,67.25,122,1,336.25,245220,11740.7232642857
2.11,25,"Professional",1966,70.48,122,1,1762,239852,11785.7895344218
2.28,16,"Professional",1965,68.08,120,1,1089.28,235800,11774.8628047619
2.53,17,"Professional",1995,67.43,124,0,1146.31,247380,11747.8518642857
2.49,17,"Professional",1983,68.78,124,1,1169.26,245892,11751.07035
2.7,81,"Professional",1964,71.55,121,2,5795.55,237644,11728.2613761905
2.96,11,"Professional",1987,69.78,121,1,767.58,240427,11704.7049661904
2.8,4,"Professional",2005,69.32,121,1,277.28,242605,11720.2448780952
2.27,15,"Professional",1980,68.36,124,0,1025.4,245520,11772.4687328571
2.97,18,"Professional",1981,68.02,123,0,1224.36,243663,11702.9081357143
2.48,5,"Professional",1987,68.62,122,3,343.1,242414,11754.8573038095
2.04,10,"Professional",2010,69.04,121,2,690.4,243210,11794.8625190476
3.18,3,"Professional",2001,67.89,122,1,203.67,244122,11685.375647619
1.47,17,"Professional",1975,69.02,120,0,1173.34,237000,11844.7389
2.42,1,"Professional",1984,68.48,124,1,68.48,246016,11755.9990428572
2,12,"Professional",2008,68.71,126,1,824.52,253008,11792.1021071428
2.49,4,"Professional",1974,68.08,122,0,272.32,240828,11750.3785721428
2.59,42,"Professional",2007,66.21,122,2,2780.82,244854,11739.7561428571
3,34,"Professional",1962,69.46,122,0,2361.64,239364,11703.5707178571
2.4,4,"Professional",2005,71.41,122,0,285.64,244610,11759.3763071429
2.36,5,"Professional",2008,70.28,123,0,351.4,246984,11765.9068357143
2.52,5,"Professional",1962,67.84,121,0,339.2,237402,11749.7881443108
2.58,10,"Professional",1961,66.57,121,0,665.7,237281,11741.0305886646
2.15,3,"Professional",1988,70.97,127,1,212.91,252476,11781.8859706593
2.19,15,"Professional",1977,68.09,121,2,1021.35,239217,11781.1832928572
2.15,30,"Professional",1963,65.56,127,0,1966.8,249301,11781.1449095238
3.19,9,"Professional",1988,68.85,120,2,619.65,238560,11681.6201333333
2.64,105,"Professional",1976,68.52,123,2,7194.6,243048,11735.97315
2.57,8,"Professional",2008,65.7,121,1,525.6,242968,11742.1508202381
2.25,24,"Professional",1965,67.96,129,1,1631.04,253485,11774.0004785715
2.01,1,"Professional",1965,66.81,124,1,66.81,243660,11795.6966714286
2.49,3,"Professional",1999,68.88,124,1,206.64,247876,11749.9821428571
1.97,12,"Professional",2001,67.45,120,0,809.4,240120,11799.7958102041
2.84,12,"Professional",2012,66.25,121,1,795,243452,11716.2779404762
2.43,14,"Professional",1978,68.09,123,2,953.26,243294,11759.4272071429
2.7,19,"Professional",2001,69.11,121,1,1313.09,242121,11728.5780892857
2.17,82,"Professional",1988,68.97,121,1,5655.54,240548,11774.2703142857
1.75,6,"Professional",1994,64.01,123,2,384.06,245262,11813.7403452381
2.75,10,"Professional",2001,67.3,120,1,673,240120,11723.5156230555
2.76,7,"Professional",1987,68.4,120,1,478.8,238440,11723.5807843707
2.4,44,"Professional",1985,65.59,125,2,2885.96,248125,11748.3617069728
2.35,75,"Professional",1999,72.62,121,0,5446.5,241879,11752.81695
1.81,6,"Professional",1988,67.91,123,1,407.46,244524,11811.3915023809
2.45,18,"Professional",1981,68.01,125,6,1224.18,247625,11754.5619761905
2.89,20,"Professional",1963,71.8,120,1,1436,235560,11715.1095494898
2.59,81,"Professional",1964,68.45,122,1,5544.45,239608,11738.4146974603
2.7,48,"Professional",1963,68.25,123,2,3276,241449,11731.1796714286
2.16,18,"Professional",2003,69.83,121,0,1256.94,242363,11783.1129171429
2.77,2,"Professional",1984,70.41,122,0,140.82,242048,11722.7263880952
2.52,10,"Professional",2002,68.71,121,2,687.1,242242,11749.8571769048
2.93,54,"Professional",1980,67.22,121,1,3629.88,239580,11715.256386746
3.36,37,"Professional",1994,64.96,120,0,2403.52,239280,11672.8474181818
2.57,0,"Professional",1992,65.91,124,1,0,247008,11737.6678728004
2.52,14,"Professional",1979,66.49,122,2,930.86,241438,11750.3280904762
3.15,18,"Professional",1969,68.51,120,0,1233.18,236280,11685.7689193108
2.23,32,"Professional",1998,69.85,123,1,2235.2,245754,11776.6978490476
2.25,1,"Professional",1971,68.39,120,1,68.39,236520,11780.4693666667
1.91,11,"Professional",1972,66.26,120,1,728.86,236640,11811.476420068
1.87,13,"Professional",1997,68.28,124,1,887.64,247628,11811.6691571428
2.62,28,"Professional",1965,64.82,125,0,1814.96,245625,11740.3711815476
2.12,9,"Professional",2000,67.7,122,1,609.3,244000,11789.226872381
2.84,2,"Professional",2013,66.95,124,2,133.9,249612,11724.1637833333
1.79,20,"Professional",1992,70.13,124,2,1402.6,247008,11815.9955285714
2.28,16,"Professional",1977,65.57,120,0,1049.12,237240,11771.32573983
2.28,36,"Professional",1972,68.13,121,1,2452.68,238612,11773.1576886447
1.99,5,"Professional",1970,64.36,121,1,321.8,238370,11798.6689285714
2.35,3,"Professional",2009,71.13,121,0,213.39,243089,11759.0413502564
2.21,51,"Professional",2004,68.1,124,1,3473.1,248496,11772.4476595238
2.85,39,"Professional",1987,69.04,122,1,2692.56,242414,11715.2734592857
2.64,14,"Professional",2001,65.85,121,4,921.9,242121,11733.9069380952
3.21,26,"Professional",2012,66.29,121,0,1723.54,243452,11685.1200571429
2.38,38,"Professional",1974,69.77,121,0,2651.26,238854,11765.4482695238
2.75,39,"Professional",1962,65.56,122,0,2556.84,239364,11726.406727381
2.94,83,"Professional",1976,64.44,121,0,5348.52,239096,11709.0207261905
2.62,43,"Professional",1981,69.24,122,0,2977.32,241682,11733.8901857143
2.69,1,"Professional",1967,69.16,122,0,69.16,239974,11733.3610904762
1.99,7,"Professional",1972,70.95,123,1,496.65,242556,11791.9748833333
3.1,2,"Professional",1982,67.46,121,0,134.92,239822,11692.8515214285
2.68,7,"Professional",1978,71.14,122,2,497.98,241316,11731.7854404762
2.54,41,"Professional",2011,67.01,121,1,2747.41,243331,11743.4168197619
2.3,4,"Professional",1977,66.64,127,0,266.56,251079,11768.5663692857
2.72,16,"Professional",1989,68.91,122,1,1102.56,242658,11726.9698704762
2.46,7,"Professional",1984,68.21,134,0,477.47,265856,11707.3996119048
2.29,17,"Professional",1968,71.39,122,1,1213.63,240096,11770.7099210884
2.78,20,"Professional",2012,69.23,120,0,1384.6,241440,11721.7466046074
1.79,43,"Professional",2007,69.27,121,1,2978.61,242847,11814.8181785714
2.39,7,"Professional",1975,67.24,121,1,470.68,238975,11760.9687785714
2.8,4,"Professional",1963,62.08,121,1,248.32,237523,11725.2372332426
2.02,9,"Professional",1962,68.65,123,2,617.85,241326,11795.560752381
2.67,65,"Professional",1970,73.34,121,1,4767.1,238370,11732.8981285714
2.54,39,"Professional",1980,65.26,120,0,2545.14,237600,11746.0642495238
2.61,20,"Professional",2002,68.17,122,0,1363.4,244244,11738.9886904762
2.77,5,"Professional",1978,68.51,120,1,342.55,237360,11724.1413241326
2.6,1,"Professional",2011,67.05,122,0,67.05,245342,11737.3399428571
2.42,27,"Professional",2006,73.03,121,0,1971.81,242726,11751.3271447619
2.34,69,"Professional",2015,69.63,120,3,4804.47,241800,11763.6667833334
2.76,1,"Professional",2001,68.88,123,1,68.88,246123,11724.9471214286
2.28,47,"Professional",2000,68.84,125,0,3235.48,250000,11768.3174357143
2.15,18,"Professional",2006,67.01,123,1,1206.18,246738,11782.3246095238
2.11,0,"Professional",1970,66.69,122,3,0,240340,11786.7682666667
1.9,3,"Professional",2007,69.14,122,2,207.42,244854,11802.3515547619
1.85,9,"Professional",1987,68.8,131,4,619.2,260297,11771.6513142857
2.26,11,"Professional",1997,72.18,123,1,793.98,245631,11775.3061690476
3.13,4,"Professional",1997,70.76,120,2,283.04,239640,11690.906132585
2.13,10,"Professional",1984,70.96,121,3,709.6,240064,11783.5147309524
2.49,5,"Professional",1997,70.15,120,1,350.75,239640,11754.0057447619
2.24,7,"Professional",1987,65.9,123,0,461.3,244401,11774.0004619048
2.26,19,"Professional",1981,66.26,120,0,1258.94,237720,11772.9345362585
2.21,6,"Professional",1978,67.18,121,2,403.08,239338,11777.8232109524
1.94,1,"Professional",1986,68.47,122,2,68.47,242292,11804.1164642857
2.51,27,"Professional",1971,68.73,124,2,1855.71,244404,11750.0276785715
2.59,28,"Professional",1962,69.64,123,1,1949.92,241326,11738.485397619
2.49,3,"Professional",1965,71.14,125,2,213.42,245625,11752.9043535714
2.27,28,"Professional",2008,68.58,121,1,1920.24,242968,11767.8891553113
2.02,43,"Professional",1965,65.53,121,2,2817.79,237765,11792.1533690476
2.55,1,"Professional",1966,70.44,124,0,70.44,243784,11746.9517404762
2.71,7,"Professional",1982,66.95,120,1,468.65,237840,11731.5903936905
2.39,51,"Professional",1999,67.97,125,3,3466.47,249875,11755.6921059524
2.62,132,"Professional",2004,70.71,121,0,9333.72,242484,11735.672172619
3.26,10,"Professional",2007,68.35,125,3,683.5,250875,11687.225977381
2.86,56,"Professional",2015,65.91,122,0,3690.96,245830,11711.7253423809
3.34,45,"Professional",1979,70.12,125,3,3155.4,247375,11679.3408178571
3.37,4,"Professional",1989,70.62,121,2,282.48,240669,11669.0954209524
2.15,10,"Professional",1990,70.24,120,0,702.4,238800,11785.4672904762
3.06,35,"Professional",2004,67.91,123,0,2376.85,246492,11699.0566238095
3.14,14,"Professional",1971,66.97,121,2,937.58,238491,11686.5444
2.84,25,"Professional",1999,68.05,121,1,1701.25,241879,11714.4949046032
2.07,2,"Professional",1972,66.77,127,0,133.54,250444,11787.4018169048
2.31,16,"Professional",1975,70.47,123,0,1127.52,242925,11770.1477714286
3.24,15,"Professional",1971,65.94,121,1,989.1,238491,11674.2045928572
2.28,5,"Professional",2011,69.97,120,1,349.85,241320,11769.1393285714
2.04,41,"Professional",1996,67.09,120,1,2750.69,239520,11790.3169285714
2.47,3,"Professional",2008,66.78,120,0,200.34,240960,11753.4252357143
1.93,22,"Professional",1991,65.71,122,1,1445.62,242902,11801.821479932
2.74,47,"Professional",1995,70.43,122,1,3310.21,243390,11727.1090271429
2.38,11,"Professional",1974,69.86,127,0,768.46,250698,11760.0679738095
2.69,61,"Professional",1988,67.72,120,4,4130.92,238560,11725.4842047619
2.71,9,"Professional",1989,68.72,121,3,618.48,240669,11729.3277380953
2.09,22,"Professional",1981,68.67,123,2,1510.74,243663,11792.5386357143
2.26,78,"Professional",2004,70.59,123,2,5506.02,246492,11763.9915700681
1.97,12,"Professional",1976,67.89,125,1,814.68,247000,11798.5786291667
1.87,15,"Professional",2010,67.94,125,1,1019.1,251250,11809.4103095238
2.66,13,"Professional",1991,67.67,121,1,879.71,240911,11729.9356722222
1.89,21,"Professional",2012,69.12,121,2,1451.52,243452,11807.2428547619
1.74,39,"Professional",1996,68.02,120,0,2652.78,239520,11817.1360761905
2.16,1,"Professional",2002,68.9,122,1,68.9,244244,11781.98301
1.46,7,"Professional",1972,66.75,121,1,467.25,238612,11854.7910880952
2.47,3,"Professional",1986,66.17,121,0,198.51,240306,11750.0074357143
2.02,3,"Professional",2002,68.01,121,1,204.03,242242,11799.9607761905
1.76,1,"Professional",1990,68.21,121,1,68.21,240790,11818.0965253061
2.96,45,"Professional",1990,71.14,120,5,3201.3,238800,11711.1495571429
2.86,9,"Professional",1996,69.07,121,0,621.63,241516,11717.1086091991
3.47,13,"Professional",1962,71.35,120,0,927.55,235440,11664.0026238095
1.98,13,"Professional",1986,66.58,121,1,865.54,240306,11801.2382227891
2.4,8,"Professional",1994,65.76,122,0,526.08,243268,11759.9275911565
2.81,11,"Professional",1999,66.18,121,1,727.98,241879,11716.0376069841
1.94,12,"Professional",2006,65.29,121,2,783.48,242726,11801.4009952381
1.95,29,"Professional",1976,67.87,120,0,1968.23,237120,11797.8991406803
3.31,6,"Professional",1994,66.37,130,0,398.22,259220,11679.9195095238
2.25,8,"Professional",1996,66.91,122,0,535.28,243512,11776.6406519048
2.35,1,"Professional",2014,66.39,121,1,66.39,243694,11761.0458276191
2.88,11,"Professional",1986,67.99,120,1,747.89,238320,11712.3621931406
2.51,18,"Professional",1996,67.62,124,2,1217.16,247504,11750.1268892857
2.28,6,"Professional",1974,65.65,123,0,393.9,242802,11772.3926078572
2.65,75,"Professional",2009,68.74,124,1,5155.5,249116,11737.9470714286
2.28,28,"Professional",1989,70.41,121,1,1971.48,240669,11770.2480886447
2.76,33,"Professional",2011,67.44,124,1,2225.52,249364,11728.0351880952
2.11,7,"Professional",1978,68.17,122,2,477.19,241316,11789.0699461905
3.02,10,"Professional",1969,63.8,120,1,638,236280,11701.6385785714
3.09,5,"Professional",1968,70.58,123,2,352.9,242064,11694.406387619
2.89,9,"Professional",1997,71.83,120,3,646.47,239640,11711.5503387755
2.25,18,"Professional",1975,69.08,124,0,1243.44,244900,11774.8539886905
2.59,22,"Professional",2002,66.91,120,0,1472.02,240240,11738.42
2.06,8,"Professional",2002,66.93,123,2,535.44,246246,11791.6396785714
2.67,32,"Professional",1966,70.26,122,1,2248.32,239852,11733.7975868027
2.19,55,"Professional",2011,70.73,121,0,3890.15,243331,11776.09495
2.27,7,"Professional",1968,66.85,124,1,467.95,244032,11775.1602294218
1.64,19,"Professional",1984,68.04,120,1,1292.76,238080,11834.8406285715
2.18,1,"Professional",1972,68.06,124,1,68.06,244528,11784.397892517
2.13,1,"Professional",1988,66.34,124,0,66.34,246512,11786.2830842857
2.83,73,"Professional",1996,68.57,121,1,5005.61,241516,11717.714261746
1.36,16,"Professional",2012,67.43,124,1,1078.88,249488,11853.2690571429
2.47,33,"Professional",2000,68.49,124,1,2260.17,248000,11750.9727833334
2.09,24,"Professional",1984,66.36,122,1,1592.64,242048,11788.99865
2.43,27,"Professional",1993,67.29,121,0,1816.83,241153,11753.2484516667
1.88,7,"Professional",1967,63.46,121,1,444.22,238007,11807.7229928571
2.61,30,"Professional",1978,70.34,121,0,2110.2,239338,11738.1451309524
2.32,19,"Professional",1980,65.94,122,0,1252.86,241560,11763.405762381
2.74,13,"Professional",1966,66.76,121,3,867.88,237886,11730.8388904762
2.25,6,"Professional",1979,67.91,123,1,407.46,243417,11776.1740282313
3.05,7,"Professional",1966,67.47,121,1,472.29,237886,11694.843990068
2.73,83,"Professional",2014,66.56,120,1,5524.48,241680,11732.3597166666
1.83,5,"Professional",1983,67.11,121,0,335.55,239943,11811.8394582993
2.72,65,"Professional",1988,67.14,121,1,4364.1,240548,11731.618711746
2.35,111,"Professional",1964,65.03,120,1,7218.33,235680,11758.7095357143
1.81,31,"Professional",2015,68.99,121,0,2138.69,243815,11808.6835261905
1.58,13,"Professional",1974,66.31,122,1,862.03,240828,11843.1457814286
2.97,19,"Professional",1982,69.46,120,1,1319.74,237840,11703.4602578231
1.58,58,"Professional",1967,69.47,134,2,4029.26,263578,11764.0414357143
2.95,10,"Professional",1968,69.86,123,2,698.6,242064,11709.7663011905
2.69,44,"Professional",1976,64.62,120,0,2843.28,237120,11727.3881327122
2.03,5,"Professional",1985,67.19,122,2,335.95,242170,11794.3313047619
2.28,8,"Professional",1993,66.38,127,0,531.04,253111,11770.5423490476
2.2,18,"Professional",1987,63.92,121,0,1150.56,240427,11776.4404305442
2.48,28,"Professional",1973,69.82,126,0,1954.96,248598,11750.9580309524
2.16,18,"Professional",1971,68.52,121,0,1233.36,238491,11783.1821168934
2.97,1,"Professional",1967,67.12,121,0,67.12,238007,11706.9712666667
2.75,18,"Professional",2011,69.32,120,2,1247.76,241320,11727.2956571429
2.31,31,"Professional",1986,64.09,124,0,1986.79,246264,11764.0242880952
2.08,1,"Professional",1973,66.71,124,1,66.71,244652,11790.2255547619
2.51,14,"Professional",1969,64.77,120,2,906.78,236280,11749.4445321429
2.96,37,"Professional",2002,68.51,120,1,2534.87,240240,11707.6057989754
2.66,23,"Professional",1995,69.52,121,1,1598.96,241395,11728.3417116667
2.38,37,"Professional",1968,68.32,120,1,2527.84,236160,11765.3075833333
3.17,16,"Professional",1988,71.78,121,1,1148.48,240548,11682.5194990476
2.64,13,"Professional",1972,70.67,121,1,918.71,238612,11735.2300333333
1.19,25,"Professional",1972,69.12,120,1,1728,236640,11851.2438071429
2.92,2,"Professional",1966,69.77,121,2,139.54,237886,11709.7675071429
2.27,21,"Professional",1999,68.85,121,1,1445.85,241879,11772.2275862637
1.99,11,"Professional",2002,67.98,129,0,747.78,258258,11783.1173119047
2.74,31,"Professional",2007,72.38,122,1,2243.78,244854,11722.0205726191
1.75,22,"Professional",1991,70.87,121,1,1559.14,240911,11821.9549595238
2.27,4,"Professional",2013,69.03,123,0,276.12,247599,11772.2242376191
3.07,9,"Professional",1987,69.16,128,1,622.44,254336,11705.3530261905
2.34,5,"Professional",1966,69.89,122,1,349.45,239852,11770.0440510884
3,3,"Professional",2008,65,121,1,195,242968,11700.8037142857
2.63,34,"Professional",2007,66.83,121,2,2272.22,242847,11735.3470357143
2.59,45,"Professional",1984,66.31,120,1,2983.95,238080,11738.9415551984
3.2,13,"Professional",1988,67.18,122,0,873.34,242536,11680.4305833333
2.71,6,"Professional",1983,67.82,120,0,406.92,237960,11730.0029681385
1.96,38,"Professional",1993,69.22,121,0,2630.36,241153,11797.7849117007
1.87,2,"Professional",1970,68.22,121,0,136.44,238370,11810.5481102041
3.17,38,"Professional",1976,67.5,122,0,2565,241072,11687.6921214285
2.49,29,"Professional",1997,66.24,121,1,1920.96,241637,11746.6332404762
2.87,33,"Professional",1983,69.33,121,0,2287.89,239943,11713.9935119048
3.37,14,"Professional",2014,68.48,123,1,958.72,247722,11672.6811414286
2.86,7,"Professional",2000,67.83,130,2,474.81,260000,11722.9255214286
2.34,19,"Professional",1997,66.88,121,1,1270.72,241637,11764.9808095238
1.8,41,"Professional",1981,64.69,121,1,2652.29,239701,11813.7795523809
3.06,48,"Professional",1989,69.16,121,1,3319.68,240669,11699.4868914286
1.91,6,"Professional",1978,68.55,123,1,411.3,243294,11804.3793261905
2.07,9,"Professional",2012,65.57,125,0,590.13,251500,11789.2095414286
2.68,48,"Professional",2002,66.63,121,2,3198.24,242242,11732.7828385714
2.38,24,"Professional",1973,68.94,121,0,1654.56,238733,11761.5759198413
2.63,4,"Professional",1961,66.2,121,1,264.8,237281,11738.609214195
2.48,14,"Professional",1998,67.66,123,1,947.24,245754,11753.0196289115
1.69,7,"Professional",1988,71.46,127,1,500.22,252476,11815.2236561905
2.93,18,"Professional",1969,67.91,121,1,1222.38,238249,11707.6275343651
3.24,23,"Professional",1988,69.81,121,0,1605.63,240548,11677.0493911905
2.23,7,"Professional",2000,67,126,0,469,252000,11776.0056761905
2.13,63,"Professional",2005,65.62,123,1,4134.06,246615,11777.6369547619
1.92,5,"Professional",1981,66.07,125,0,330.35,247625,11802.0060285714
2.93,39,"Professional",2004,68.74,121,3,2680.86,242484,11711.4786345238
1.95,23,"Professional",1982,69.24,121,1,1592.52,239822,11801.6481452381
3.01,29,"Professional",1988,67.37,125,2,1953.73,248500,11699.6129696428
2.45,5,"Professional",1978,71.47,120,1,357.35,237360,11756.3611044444
2.2,6,"Professional",1991,66.56,120,0,399.36,238920,11783.1947867347
2.99,2,"Professional",1997,70.49,121,0,140.98,241637,11708.0214294372
2.12,1,"Professional",2005,65.81,124,0,65.81,248620,11787.8210128571
2.15,8,"Professional",1972,67.08,121,3,536.64,238612,11783.5978761905
2.61,37,"Professional",2005,74.03,122,1,2739.11,244610,11734.6946761905
2.08,18,"Professional",2014,69.91,124,0,1258.38,249736,11787.0042714286
2.32,9,"Professional",1963,71.08,121,2,639.72,237523,11767.4664214286
2.96,13,"Professional",2006,62.83,123,0,816.79,246738,11710.8220404762
2.86,2,"Professional",1968,64.96,123,0,129.92,242064,11716.0711428571
2.25,1,"Professional",1973,69.68,124,2,69.68,244652,11776.7998333333
2.73,12,"Professional",1977,69.09,121,1,829.08,239217,11725.5695321429
1.85,20,"Professional",1985,63.85,121,1,1277,240185,11812.1459122449
